RBD;ESTABLECIMIENTO;LATITUD;LONGITUD;NOM_COM_RBD;COD_REG_RBD
41298;JARDIN INFANTIL PALOMITAS DE MAIZ;-33,462652;-70,856499;PUDAHUEL;13
41299;ESCUELA DE PARVULOS CALANDA;-33,454942;-70,765243;PUDAHUEL;13
41300;JARDIN INFANTIL CORDILLERA;-33,593337;-70,537548;PUENTE ALTO;13
41301;JARDIN INFANTIL BURBUJITAS;-33,437019;-70,731395;LO PRADO;13
41303;JARDIN INFANTIL Y SALA CUNA MY GARDEN;-33,443917;-70,722091;LO PRADO;13
41306;JARDÍN INFANTIL Y SALA CUNA ALEXANDRIA;-40,580958;-73,121803;OSORNO;10
41307;JARDIN INFANTIL SANTA MONICA;-33,686106;-71,221099;MELIPILLA;13
41308;JARDIN INFANTIL ARBOL DE LOS SUEÑOS;-33,569698;-70,816797;PADRE HURTADO;13
41311;SALA CUNA Y JARDIN INFANTIL HUELLAS;-33,410338;-70,562819;LAS CONDES;13
41312;JARDÍN INFANTIL Y SALA CUNA PIN Y PON;-34,973655;-71,211636;CURICÓ;7
41313;SALA CUNA Y JARDÍN INFANTIL MY LITTLE STAR;-33,427193;-70,588992;LAS CONDES;13
41315;SALA CUNA Y JARDIN INFANTIL TRICAHUE;-35,4193833;-71,6657663;TALCA;7
41317;JARDIN INFANTIL TREE HOUSE;-38,742077;-72,637964;TEMUCO;9
41319;CENTRO EDUCATIVO HOSPITAL DE LA FLORIDA;-33,514235;-70,598595;LA FLORIDA;13
41327;SALA CUNA Y JARDIN INFANTIL LOS RUILES;-35,4393867;-71,6547874;TALCA;7
41331;JARDÍN INFANTIL SÍMOLI;-33,41477;-70,561808;LAS CONDES;13
41335;SALA CUNA Y JARDÍN INFANTIL KID`S PLACE;-33,496694;-70,65866;SAN MIGUEL;13
41338;JARDIN INFANTIL Y SALA CUNA VITAMINA PLAZA DE VIÑA;-33,023795;-71,555529;VIÑA DEL MAR;5
41339;SALA CUNA Y JARDIN INFANTIL KINETIN;-39,824102;-73,238669;VALDIVIA;14
41341;SALA CUNA Y JARDÍN INFANTIL ENTRE PEQUES; ; ;SAN JAVIER;7
41342;SALA CUNA Y JARDÍN INFANTIL ECO HOUSE GARDEN;-20,262038;-70,130389;IQUIQUE;1
41344;JARDIN INFANTIL Y SALA CUNA LA CASA DE LOS NIÑOS;-33,396946;-70,640833;RECOLETA;13
41346;JARDIN INFANTIL Y SALA CUNA RAYITO DE LUZ;-40,575781;-73,117744;OSORNO;10
41348;JARDÍN INFANTIL SONRISAS DE PUERTO MONTT;-41,46171;-72,912162;PUERTO MONTT;10
41349;AULA HOSPITALARIA HOSPITAL RANCAGUA;-34,155493;-70,766931;RANCAGUA;6
41352;SALA CUNA NENITOS;-33,437213;-70,649475;SANTIAGO;13
41355;JARDIN INFANTIL Y SALA CUNA PINTA PAPELES;-33,419431;-70,581166;LAS CONDES;13
41356;JARDIN INFANTIL BALOO;-33,027774;-71,547809;VIÑA DEL MAR;5
41357;COLEGIO CAMPOS DEL RANCO;-40,265;-73,039;LA UNIÓN;14
41358;SALA CUNA Y JARDÍN INFANTIL HAPPY PLACE;-53,132295;-70,898797;PUNTA ARENAS;12
41359;JARDIN INFANTIL MIS PEQUEÑOS PENSANTES;-29,888641;-71,247373;LA SERENA;4
41360;SALA CUNA Y JARDÍN INFANTIL AILIN CREACIONES;-33,486443;-70,597807;MACUL;13
41366;JARDIN INFANTIL SUNNY KIDS;-33,429534;-70,553952;LAS CONDES;13
41367;SALA CUNA Y JARDÍN INFANTIL AMANCAY;-33,436602;-70,583559;ÑUÑOA;13
41374;COLEGIO DE ADULTOS RENACER;-34,361139;-71,278597;PICHIDEGUA;6
41375;CENTRO DE EDUCACIÓN DE ADULTOS (C.E.I.A.),`INSTITUTO POPULAR AYSÉN`;-45,567953;-72,070905;COYHAIQUE;11
41376;JARDÍN INFANTIL MAR Y CIELO;-53,1712131;-70,9200766;PUNTA ARENAS;12
41377;JARDÍN INFANTIL PEQUEÑOS COLONOS;-54,93572;-67,611981;CABO DE HORNOS;12
41379;SALA CUNA Y JARDIN INFANTIL SOL Y LUNA;-18,48394;-70,316044;ARICA;15
41382;JARDIN INFANTIL Y SALA CUNA SAN FRANCISCO DE ASIS;-20,220198;-70,148531;IQUIQUE;1
41383;SALA CUNA Y JARDIN INFANTIL PASITOS;-33,045727;-71,615245;VALPARAÍSO;5
41384;SALA CUNA Y JARDIN INFANTIL ` EL ANGELITO`;-34,1739052;-70,7339829;RANCAGUA;6
41385;ESCUELA ESPECIAL DE LENGUAJE EL ARRAYÁN;-36,605104;-72,08548;CHILLÁN;16
41386;JARDÍN INFANTIL CREARE;-38,735904;-72,63791;TEMUCO;9
41396;SALA CUNA Y JARDIN INFANTIL HUMPTY DUMPTY;-33,419224;-70,561694;LAS CONDES;13
41401;CENTRO VITAMINA DOS ORIENTE;-33,011022;-71,546199;VIÑA DEL MAR;5
41404;JARDIN INFANTIL Y SALA CUNA MANUTARA;-20,254111;-70,133187;IQUIQUE;1
41407;JARDIN INFANTIL Y SALA CUNA PEÑABLANCA;-33,052618;-71,334717;VILLA ALEMANA;5
41416;SALA CUNA Y JARDÍN INFANTIL REPOLLITOS;-33,457322;-70,590426;ÑUÑOA;13
41417;ESCUELA HOSPITALARIA DE ANGOL;-37,794342;-72,705289;ANGOL;9
41418;ESCUELA HOSPITALARIA DE VICTORIA;-38,23349;-72,340105;VICTORIA;9
41421;INSTITUTO PREMILITAR DE CHILE;-33,564502;-70,796595;PADRE HURTADO;13
41422;SALA CUNA SEMILLITA;-34,9874019;-71,2289751;CURICÓ;7
41424;SALA CUNA Y JARDÍN INFANTIL MANITOS MÁGICAS;-36,831135;-73,052991;CONCEPCIÓN;8
41432;JARDIN  INFANTIL Y SALA CUNA EL LIMONERO;-33,035953;-71,593473;RINCONADA;5
41433;JARDIN INFANTIL Y SALA CUNA TERRA LUZ;-33,372757;-71,667232;ALGARROBO;5
41435;SALA CUNA Y JARDÍN INFANTIL NUESTROS NIÑOS;-33,47679;-70,601078;MACUL;13
41436;JARDIN INFANTIL Y SALA CUNA TORNASOL;-33,042511;-71,425893;QUILPUÉ;5
41439;COLEGIO PATAGONIA PUERTO VARAS;-41,305518;-72,992808;PUERTO VARAS;10
41442;SALA CUNA Y JARDIN INFANTIL CHARLIE BROWN ALVARES;-33,027305;-71,548408;VALPARAÍSO;5
41443;SALA CUNA Y JARDÍN INFANTIL PUENTE MAGICO;-33,403712;-70,540769;LAS CONDES;13
41444;ESCUELA ESPECIAL DE LENGUAJE NOTITAS MÁGICAS;-30,566561;-71,177462;OVALLE;4
41448;JARDIN INFANTIL CRECER;-34,151366;-70,762528;RANCAGUA;6
41451;SALA CUNA Y JARDÍN INFANTIL GIRASOL;-53,121549;-70,897787;PUNTA ARENAS;12
41452;SALA CUNA OVEJITAS PATAGÓNICAS;-51,72908;-72,48348;NATALES;12
41453;JARDÍN INFANTIL Y SALA CUNA TURRÓN;-53,156971;-70,90434;PUNTA ARENAS;12
41454;THE SHEPHERD BILINGUAL SCHOOL;-53,160412;-70,901818;PUNTA ARENAS;12
41456;SALA CUNA Y JARDIN INFANTIL LITTLE BEE COLLEGE;-33,483528;-70,650088;SAN MIGUEL;13
41458;CENTRO VITAMINA SUECIA;-33,453629;-70,599754;ÑUÑOA;13
41460;CENTRO VITAMINA PLAZA PUENTE ALTO;-33,610659;-70,573894;PUENTE ALTO;13
41461;SALA CUNA Y JARDÍN INFANTIL LA CASA DEL ÁRBOL;-53,158343;-70,89876;PUNTA ARENAS;12
41465;SALA CUNA Y JARDIN INFANTIL APAPACHO;-32,838383;-70,607493;LOS ANDES;5
41472;ESCUELA ESPECIAL DE LENGUAJE EL TRENCITO DE DORA;-40,412438;-73,012765;SAN PABLO;10
41473;JARDIN INFANTIL Y SALA CUNA FROEN;-33,045503;-71,377625;VILLA ALEMANA;5
41477;SALA CUNA Y JARDÍN INFANTIL GUANTES DE SEDA; ; ;VALLENAR;3
41479;JARDIN INFANTIL GIRASOL;-33,062073;-71,596757;VALPARAÍSO;5
41480;SALA CUNA LIMONADA;-35,4236304;-71,6653437;TALCA;7
41484;CENTRO VITAMINA PEÑALOLEN;-33,483427;-70,55734;PEÑALOLÉN;13
41485;CENTRO VITAMINA SANTA MARTA HUECHURABA;-33,358791;-70,676431;HUECHURABA;13
41486;CENTRO VITAMINA  PAJARITOS;-33,482699;-70,74508;MAIPÚ;13
41487;SALA CUNA Y JARDÍN INFANTIL DULCE AVENTURA;-33,484685;-70,752963;MAIPÚ;13
41488;ESCUELA ESPECIAL SEMILLITAS DEL VALLE;-33,322542;-70,750848;LAMPA;13
41495;JARDIN INFANTIL Y SALA CUNA NATGIO;-33,035961;-71,479683;QUILPUÉ;5
41496;JARDIN INFANTIL PARTICULAR PEQUEÑO PRINCIPE;-32,846205;-70,588822;LOS ANDES;5
41497;JARDIN INFANTIL Y SALA CUNA KIPU;-33,42451;-70,602009;PROVIDENCIA;13
41498;BARQUITO DE PAPEL SPA;-40,571139;-73,123029;OSORNO;10
41503;ESCUELA ESPECIAL DE LENGUAJE EL UNIVERSO EN LA NUEZ;-30,007382;-71,329643;COQUIMBO;4
41504;ESCUELA ESPECIAL DE LENGUAJE  ARCOÍRIS DE PALABRAS;-29,983994;-71,336644;COQUIMBO;4
41505;JARDIN INFANTIL RUCALEM;-20,278857;-70,125381;IQUIQUE;1
41506;SALA CUNA UMBRAL;-33,555556;-70,623883;LA GRANJA;13
41510;COLEGIO EVERGREEN DE LA LIGUA;-32,445522;-71,28668;LA LIGUA;5
41511;SALA CUNA Y JARDÍN INFANTIL ARROZ CON LECHE;-33,454725;-70,612679;ÑUÑOA;13
41513;SALA CUNA Y JARDÍN INFANTIL MANDARINO;-33,339726;-70,667518;HUECHURABA;13
41514;CREARE 2; ; ;TEMUCO;9
41517;SALA CUNA MY LITTLE GARDEN;-23,582909;-70,390859;ANTOFAGASTA;2
41518;JARDIN INFANTIL PILLANCITO;-20,229956;-70,142097;IQUIQUE;1
41521;ESCUELA ESPECIAL DE LENGUAJE PASAPALABRAS;-36,637686;-72,131153;CHILLÁN VIEJO;16
41525;SALA CUNA Y JARDIN CUCULI;-20,251624;-70,1345573;IQUIQUE;1
41528;SALA CUNA Y JARDÍN INFANTIL EL RINCÓN DE MATÍAS;-32,934306;-71,537834;CONCÓN;5
41529;ESCUELA DE LENGUAJE ALIWEN;-35,418915;-71,610081;TALCA;7
41530;JARDIN INFANTIL Y SALA CUNA GOLDEN GARDEN;-29,910149;-71,254816;LA SERENA;4
41531;SALA CUNA Y JARDIN INFANTIL THE BABY SCHOOL;-36,716522;-73,111235;TALCAHUANO;8
41532;SALA CUNA Y JARDÍN INFANTIL ZONA DE NIÑOS;-33,454223;-70,663593;SANTIAGO;13
41533;CENTRO EDUCACIONAL INTEGRADO DE ADULTOS LATINOAMERICANO;-40,3298;-72,22519;LAGO RANCO;14
41534;SALA CUNA Y JARDÍN INFANTIL LOS NIDOS DE MANQUEHUE;-33,397879;-70,562942;LAS CONDES;13
41535;CENTRO VITAMINA LOS TRAPENSES;-33,345732;-70,543138;LO BARNECHEA;13
41536;SALA CUNA MI PEQUEÑO BEBE;-33,467529;-70,718279;ESTACIÓN CENTRAL;13
41537;ESCUELA ESPECIAL DE LENGUAJE  GRAN MOZART;-29,924077;-71,23646;LA SERENA;4
41538;ESCUELA ESPECIAL EL SOL;-33,372301;-70,673064;CONCHALÍ;13
41539;SALA CUNA Y JARDIN INFANTIL ACADEMY THE ROYAL GRANGE;-36,5890388;-72,0938731;CHILLÁN;16
41541;JARDIN INFANTIL KID ARTS;-29,988074;-71,350366;COQUIMBO;4
41544;ESCUELA ESPECIAL PORVENIR;-33,207674;-70,676341;COLINA;13
41547;JARDÍN INFANTIL Y SALA CUNA EUREKA MONTESSORI;-33,029508;-71,532059;VIÑA DEL MAR;5
41549;JARDIN INFANTIL Y SALA CUNA MACAMAGUS;-32,935195;-71,537306;CONCÓN;5
41550;JARDÍN INFANTIL Y SALA CUNA MUNDO IDEAL;-33,434944;-70,604466;PROVIDENCIA;13
41551;ESCUELA ESPECIAL DE LENGUAJE CLUSTER II TIRÚA;-38,340944;-73,487928;TIRÚA;8
41553;SALA CUNA Y JARDÍN INFANTIL LOS ANGELITOS;-33,5245159;-70,7853037;MAIPÚ;13
41554;SALA CUNA Y JARDÍN INFANTIL CARACOL;-33,525576;-70,767139;MAIPÚ;13
41556;COLEGIO RAYUN REÑACA;-32,97385;-71,538088;VIÑA DEL MAR;5
41558;SALA CUNA Y JARDÍN INFANTIL KOALA;-33,423851;-70,640556;RECOLETA;13
41559;JARDIN INFANTIL MUSICAL PALOMILLAS;-39,8392046;-73,2053584;VALDIVIA;14
41561;JARDIN INFANTIL BEGINNERS;-33,343038;-70,546515;LO BARNECHEA;13
41586;VITAMINA NUEVA APOQUINDO;-33,411463;-70,578849;LAS CONDES;13
41587;SALA CUNA Y JARDIN INFANTIL ANDALUÉ MONTESSORI-WALDORF;-36,850773;-73,094564;SAN PEDRO DE LA PAZ;8
41590;SALA CUNA MANITAS;-36,615526;-72,955422;TOMÉ;8
41595;JARDÍN INFANTIL PIUKEWEN; ; ;CASTRO;10
41596;ESCUELA ESPECIAL INTEGRAL DE CARABINEROS;-33,437601;-70,65671;LA REINA;13
41597;ESCUELA ESPECIAL DE LENGUAJE PUCALEN;-33,236132;-70,808134;LAMPA;13
41600;CENTRO VITAMINA CLINICA SANTA MARIA;-33,4308;-70,626988;PROVIDENCIA;13
41601;CENTRO VITAMINA PLAZA LAS LILAS;-33,428477;-70,593317;PROVIDENCIA;13
41604;MY LITTLE SCHOOL;-34,073132;-70,728175;GRANEROS;6
41605;SALA CUNA Y JARDÍN INFANTIL TOMPATO;-33,685773;-70,852724;TALAGANTE;13
41611;ESCUELA ESPECIAL DE LENGUAJE PALABRITAS SANTA MARÍA DE LOS ÁNGELES;-37,46141;-72,347392;LOS ÁNGELES;8
41612;ESCUELA ESPECIAL DE LENGUAJE PICHINTUN;-33,60075;-71,614743;SAN ANTONIO;5
41615;JARDIN INFANTIL Y SALA CUNA GRANDES PEQUEÑOS;-33,128607;-71,565538;VALPARAÍSO;5
41616;ESCUELA ESPECIAL DE LENGUAJE BOSQUE ENCANTADO;-36,971947;-73,144379;CORONEL;8
41617;COLEGIO SAN FRANCISCO TECNICO PROFESIONAL;-33,41545;-70,53521;LAS CONDES;13
41618;SALA CUNA Y JARDIN INFANTIL MI PEQUEÑO MUNDO;-32,985242;-71,270994;LIMACHE;5
41619;ESCUELA DE LENGUAJE PALABRITAS;-36,21602;-71,607018;RETIRO;7
41620;CENTRO VITAMINA ESTORIL;-33,3868585;-70,5308859;LAS CONDES;13
41621;SALA CUNA Y JARDIN INFANTIL PEQUEÑO MUNDO FELIZ;-34,6351228;-71,37675516;SANTA CRUZ;6
41622;SALA CUNA Y JARDIN INFANTIL PEQUEÑO MUNDO FELIZ;-34,6383468;-71,3699528;SANTA CRUZ;6
41623;JARDÍN INFANTIL PIUKEWEN;-42,471464;-73,493243;QUINCHAO;10
41625;JARDIN INFANTIL IL GIARDINO;-33,4507676;-70,5490598;LA REINA;13
41631;SALA CUNA Y JARDÍN INFANTIL UBUNTU;-35,4198673;-71,6660051;TALCA;7
41633;SALA CUNA Y JARDIN INFANTIL THE LITTLE PRINCE;-29,923825;-71,248989;LA SERENA;4
41635;ESCUELA ESPECIAL DE LENGUAJE AGUA SOL LAS RASTRAS;-35,43269;-71,62309;TALCA;7
41639;JARDIN INFANTIL Y SALA CUNA OSO YOGUI;-32,879924;-71,242898;QUILLOTA;5
41642;JARDIN INFANTIL Y SALA CUNA  ABRACADABRA 2;-33,049179;-71,445381;QUILPUÉ;5
41647;ESCUELA DEL LENGUAJE RUKA AYELEN;-38,036293;-73,069859;PURÉN;9
41649;ESCUELA HOSPITALARIA DE GALVARINO;-38,4110461;-72,7845603;GALVARINO;9
41650;CENTRO  VITAMINA EL LLANO;-33,4828062;-70,649277;SAN MIGUEL;13
41652;SALA CUNA Y JARDIN INFANTIL CHARLIE BROWN;-33,044495;-71,607885;VALPARAÍSO;5
41653;JARDIN INFANTIL Y SALA CUNA SNOOPY;-34,58694;-70,992499;SAN FERNANDO;6
41654;AULA HOSPITALARIA HOSPITAL CLÍNICO MAGALLANES;-53,121549;-70,897787;PUNTA ARENAS;12
41658;COLEGIO EINSTEIN;-36,971805;-73,162386;CORONEL;8
41659;SALA CUNA Y JARDIN INFANTIL MORITA;-35,4200364;-71,6647639;TALCA;7
41661;JARDÍN INFANTIL Y SALA CUNA PERSONITAS;-33,0447605;-71,3665716;VILLA ALEMANA;5
41662;SALA CUNA Y JARDIN INFANTIL MUNDO DE COLORES;-33,533213;-70,6626437;LA CISTERNA;13
41663;JARDIN INFANTIL ANDALUE;-33,420057;-70,5709746;LAS CONDES;13
41664;SALA CUNA Y JARDIN INFANTIL PELUSITAS PLAY AND LEARN HOUSE;-29,9183533;-71,2554529;COQUIMBO;4
41667;SALA CUNA Y JARDIN INFANTIL GIRASOL;-33,6901518;-71,2140348;MELIPILLA;13
41668;JARDIN INFANTIL Y SALA CUNA KIDS WAY;-33,3551779;-70,5310951;LO BARNECHEA;13
41670;SALA CUNA Y JARDIN INFANTIL EL VERGEL;-33,4305304;-70,5941727;PROVIDENCIA;13
41673;JARDIN INFANTIL  Y SALA CUNA MIS COLORES;-33,0501497;-71,440094;QUILPUÉ;5
41674;SALA CUNA  Y JARDIN  INFANTIL APUMANQUITO;-32,7910163;-71,1975787;CALERA;5
41678;JARDIN INFANTIL LA MADRIGUERA;-33,4403441;-70,6079477;PROVIDENCIA;13
41680;JARDÍN INFANTIL KURUF-KURAF;-33,3670578;-70,7230145;QUILICURA;13
41687;SALA CUNA Y JARDIN INFANTIL BOSQUE COLORES;-33,324747;-70,512082;LO BARNECHEA;13
41688;CENTRO  VITAMINA LA FLORIDA;-33,5240973;-70,5976807;LA FLORIDA;13
41691;COLEGIO ALCÁZAR;-39,8097697;-73,2424727;VALDIVIA;14
41694;CENTRO  VITAMINA CIUDAD EMPRESARIAL;-33,3874796;-70,6160124;HUECHURABA;13
41695;ESCUELA HOSPITALARIA. JUNTOS FORJANDO EL MAÑANA;-45,405556;-72,702141;AYSÉN;11
41697;JARDÍN INFANTIL Y SALA CUNA SEMILLITAS DE ARAUCARIA;-29,9174491;-71,2459376;LA SERENA;4
41698;SALA CUNA Y JARDIN INFANTIL CANGURITO;-33,4120775;-70,574902;LAS CONDES;13
41699;CENTRO EDUCATIVO REMOLINO SPA;-33,3518347;-70,7267669;QUILICURA;13
41701;COLEGIO PATAGONIA;-45,605628;-72,10768;COYHAIQUE;11
41702;COLEGIO PRESTON SCHOOL;-36,7987136;-73,1091696;HUALPÉN;8
41704;SALA CUNA Y JARDIN INFANTIL CHIRIMOYA ALEGRE;-33,4493602;-70,5907506;ÑUÑOA;13
41706;SALA CUNA  Y JARDIN INFANTIL CHICOS DEL FUTURO;-33,1202372;-71,5704002;VALPARAÍSO;5
41707;SALA CUNA ÀNGEL; ; ;VIÑA DEL MAR;5
41708;SALA CUNA Y JARDÍN INFANTIL FANTASÍAS DE COLORES;-33,0436347;-71,6060092;VALPARAÍSO;5
41710;SALA CUNA Y JARDIN INFANTIL ROCOANPI;-36,9363239;-73,0204511;CONCEPCIÓN;8
41711;SALA CUNA Y JARDIN INFANTIL LAJEP SPA;-53,151484;-70,9089426;PUNTA ARENAS;12
41712;COLEGIO COMUNITARIO ENLACE;-72,7235;-38,7908;VALDIVIA;14
41714;JARDIN INFANTIL Y SALA CUNA PETITS MOUSQUETAIRES;-32,8316007;-70,607217;LOS ANDES;5
41716;ESCUELA DE LENGUAJE TIERRA DE NIÑOS;-37,71893;-72,24099;MULCHÉN;8
41717;JARDIN INFANTIL Y SALA CUNA ECOKUNA;-20,2233422;-70,1407216;IQUIQUE;1
41724;CENTRO  VITAMINA SAN CARLOS DE APOQUINDO;-33,4007236;-70,5145706;LAS CONDES;13
41741;JARDIN INFANTIL Y SALA CUNA EL MUNDO DE WINNY;-33,4114554;-70,6646145;INDEPENDENCIA;13
41745;SALA CUNA Y JARDÍN INFANTIL MAKENKE AIKE;-45,5715132;-72,0634587;COYHAIQUE;11
41746;JARDIN INFANTIL MONTESSORI SAN ANDRÉS ACONCAGUA;-34,6327201;-71,3641749;SANTA CRUZ;6
41747;SIETE ENANITOS;-34,702862;-71,0365653;CHIMBARONGO;6
41748;JARDÍN INFANTIL CUNA DE CÓNDORES;-45,5741027;-72,076479;COYHAIQUE;11
41749;SALA CUNA KURUF-KURAF;-33,3671269;-70,7219439;QUILICURA;13
41750;SALA CUNA Y JARDIN INFANTIL AGUAMIEL;-33,4313352;-70,5893618;PROVIDENCIA;13
41751;JARDIN INFANTIL DEEP SEA;-33,3798715;-70,5230349;LAS CONDES;13
41752;SALA CUNA Y JARDIN INFANTIL PEQUEÑA MISION;-33,9791714;-70,7069368;MOSTAZAL;6
41755;JARDIN INFANTIL Y SALA CUNA DISNEY;-53,1514843;-70,9064603;PUNTA ARENAS;12
41756;JARDIN INFANTIL MILLAPI;-33,3792515;-70,555576;VITACURA;13
41758;JARDIN INFANTIL Y SALA CUNA MUNDO ENCANTADO;-33,4451281;-70,6049327;PROVIDENCIA;13
41759;SALA CUNA Y JARDIN INFANTIL SMILE GARDEN;-33,4130217;-70,6082979;PROVIDENCIA;13
41762;MUNDO DE COLORES;-33,5135611;-70,5926198;LA FLORIDA;13
41764;AULA HOSPITALARIA DOMICILIARIA MEJILLONES;-23,103448;-70,441044;MEJILLONES;2
41768;JARDIN INFANTIL SAN JOSÉ;-71,232192;-32,833025;LA CRUZ;5
41769;SALA CUNA Y JARDIN INFANTIL GARDENKIDS JDCAÑAS;-33,456433;-70,6097124;ÑUÑOA;13
41772;JARDIN INFANTIL ALFALFA; ; ;COLINA;13
41773;COLEGIO NOVA TERRA LINDEROS;-33,76723;-70,73065;BUIN;13
41774;SALA CUNA Y JARDIN INFANTIL JUM PRE SCHOOL;-33,421037;-70,561969;LAS CONDES;13
41775;SALA CUNA Y JARDIN INFANTIL CRUCERO;-33,4308045;-70,6328096;PROVIDENCIA;13
41778;JARDÍN INFANTIL BALÚ LIMITADA;-22,4384216;-68,9179906;CALAMA;2
41780;COLEGIO ALICANTO;-27,39141;-70,296346;COPIAPÓ;3
41781;JARDIN INFANTIL ECO-BAMBU;-33,5736836;-70,8278505;PADRE HURTADO;13
41786;SALA CUNA NIDO DE CÓNDORES;-33,3787824;-70,7984599;PUDAHUEL;13
41789;JARDÍN INFANTIL MANDARINA; ; ;PUCÓN;9
41790;INTERNATIONAL GARDEN PRE-SCHOOL;-29,9665589;-71,2918622;COQUIMBO;4
41791;COLEGIO THE ALMONDALE SCHOOL VALLE;-36,8179422;-73,0059523;CONCEPCIÓN;8
41792;JARDIN INFANTIL MANQUEHUE;-34,1759138;-70,7019752;RANCAGUA;6
41793;ESCUELA ESPECIAL DE LENGUAJE SEMILLAS DE PALABRAS;-30,0021129;-71,3311271;COQUIMBO;4
41794;ESCUELA PREMILITAR PEQUEÑOS HEROES DE LACONCEPCION;-33,488521;-70,652189;SAN MIGUEL;13
41795;BOQUI MONTESSORI;-39,2793266;-72,2258365;VILLARRICA;9
41797;JARDIN INFANTIL PULGARCITO;-33,553251;-70,6209529;LA GRANJA;13
41799;JARDÍN INFANTIL INTERCULTURAL;-29,9738094;-71,2529124;COQUIMBO;4
41800;ESCUELA AULA HOSPITALARIA CURICO;-34,9934222;-71,2352806;CURICÓ;7
41807;INSTITUTO DE ENSEÑANZA PRIMARIA PROFESOR PAULO ALVAREZ;-33,48988;-70,64617;SAN MIGUEL;13
41809;JARDIN INFANTIL  Y SALA CUNA PIMBOLI;-33,019234;-71,5457563;VIÑA DEL MAR;5
41812;ESCUELA ESPECIAL DE LENGUAJE MI MUNDO ECOLOGICO;-29,872423;-71,224663;LA SERENA;4
41813;ESCUELA BÁSICA SAN PEDRO;-33,194513;-70,67799;COLINA;13
41814;COLEGIO LAS RASTRAS;-35,41868;-71,60883;TALCA;7
41815;CENTRO  VITAMINA NAPOLEON 2;-33,4181459;-70,5962829;LAS CONDES;13
41816;ESCUELA DE LENGUAJE KIDSTROPOLIS;-29,991462;-71,318708;COQUIMBO;4
41818;CENTRO  VITAMINA SAN MIGUEL 3;-33,5123765;-70,6584356;SAN MIGUEL;13
41819;CENTRO  VITAMINA ALAMEDA;-33,445906;-70,6569775;SANTIAGO;13
41821;ESCUELA ESPECIAL DE LENGUAJE EL RINCON DE LOS SUEÑOS;-33,4958527;-70,6617333;SAN MIGUEL;13
41822;ESCUELA ESPECIAL DE LENGUAJE LOS TIGRITOS;-33,4256572;-70,7277917;CERRO NAVIA;13
41823;ESCUELA ESPECIAL DE LENGUAJE EL GATO Y LA LUNA;-33,3604647;-70,7234374;QUILICURA;13
41824;JARDIN INFANTIL SONRISAS;-33,7308598;-70,7476744;BUIN;13
41825;SALA CUNA Y JARDIN INFANTIL LITLE BANY PRESCHOOL;-33,4399634;-70,6306603;PROVIDENCIA;13
41826;SALA CUNA DR TOÑITO;-30,5748253;-71,1863984;OVALLE;4
41827;SALA CUNA Y JARDIN INFANTIL CENTRO VITAMINA BAQUEDANO;-33,4378946;-70,6303865;PROVIDENCIA;13
41828;JARDIN INFANTIL CARACOLA;-20,2464864;-70,1304519;IQUIQUE;1
41829;SALA CUNA Y JARDIN INFANTIL MAGIA DEL SABER;-29,9183018;-71,2570725;LA SERENA;4
41831;SALA CUNA Y JARDIN INFANTIL GARDENKIDS DUBLE;-33,4560843;-70,6012533;ÑUÑOA;13
41833;ESCUELA DE LENGUAJE INFANTE;-29,9467479;-71,2427117;LA SERENA;4
41835;JARDIN INFANTIL  TIA MARCELA; ; ;VIÑA DEL MAR;5
41836;JARDIN INFANTIL  Y SALA CUNA  EDUKIDS;-32,9357479;-71,5322262;CONCÓN;5
41838;JARDIN INFANTIL VALLE DE LUZ; ; ;PUDAHUEL;13
41839;CENTRO  VITAMINA ÑUBLE; ; ;SANTIAGO;13
41840;SALA CUNA Y JARDÍN INFANTIL AGUAYMANTO; ; ;OVALLE;4
41841;SALA CUNA Y JARDIN INFANTIL FRANCISCO DE ASIS; ; ;LA SERENA;4
41842;JARDÍN INFANTIL Y SALA CUNA PEQUEÑO GIRASOL;-34,1808596;-70,6867303;MACHALÍ;6
41843;JARDIN INFANTIL LA HORMIGUITA; ; ;CALAMA;2
41844;JARDIN INFANTIL MICIFUZ; ; ;ÑUÑOA;13
41845;COLEGIO BOSTON COLLEGE LAGUNA DEL SOL;-33,56979;-70,82861;PADRE HURTADO;13
41846;CEIA INAPEWMA LA SERENA;-29,88234;-71,22504;LA SERENA;4
41847;JARDIN INFANTIL MIS POLLITOS; ; ;MAIPÚ;13
41849;JARDIN INFANTIL ECOEDRO; ; ;BUIN;13
41850;SALA CUNA Y JARDIN INFANTIL MI GRANJA; ; ;LA SERENA;4
41853;LUZ DE LUNA; ; ;TEMUCO;9
41854;JARDIN INFANTIL PEQUEÑOS ARTISTAS; ; ;PUNTA ARENAS;12
41855;JARDIN INFANTIL LITTLE STARS; ; ;LO BARNECHEA;13
41858;SALA CUNA SEMILLITA; ; ;PUNTA ARENAS;12
41859;ESCUELA BASICA COLEGIO TRIGALES DEL MAIPO;-33,61425;-70,61565;PUENTE ALTO;13
41860;JARDIN INFANTIL Y SALA CUNA HUELLITAS; ; ;ÑUÑOA;13
41862;ESCUELA ESPECIAL DE LENGUAJE CASTILLO DEL VALLE;-41,45712;-72,90507;PUERTO MONTT;10
41864;SALA CUNA Y JARDIN INFANTIL TAMBORCITO; ; ;CONCEPCIÓN;8
41868;JARDIN INFANTIL GROWING UP; ; ;PROVIDENCIA;13
